degree,description,checkout_count,duration_min,content
bachelor degree,นิสิตนิเทศ,13.0,7214.045833333334,E Book
bachelor degree,นิสิตนิเทศ,279.0,17624.861578947366,History and Geography
bachelor degree,นิสิตนิเทศ,49.0,23775.318264840185,Languages
bachelor degree,นิสิตนิเทศ,100.0,19926.326410256417,Religion
bachelor degree,นิสิตนิเทศ,4.0,84758.92222222223,Social sciences
bachelor degree,นิสิตนิเทศ,6.0,105.79551282051285,Video Disc
bachelor degree,นิสิตนิเทศ,0.0,24108.15625,Book
bachelor degree,นิสิตนิเทศ,2.0,1206.1619047619047,Technologies
bachelor degree,นิสิตนิเทศ,0.0,3620.066666666666,E Reserve 7
bachelor degree,นิสิตนิเทศ,7.0,6066.253333333334,History and Geography
bachelor degree,นิสิตนิเทศ,0.0,76510.66666666669,Literatures
bachelor degree,นิสิตนิเทศ,0.0,3.716666666666667,Philosophy
bachelor degree,นิสิตนิเทศ,0.0,3.758333333333333,Reserve 7
bachelor degree,นิสิตนิเทศ,0.0,19651.745833333334,Book
bachelor degree,นิสิตนิเทศ,0.0,8873.733333333334,History and Geography
bachelor degree,นิสิตนิเทศ,0.0,4291.450000000002,Languages
bachelor degree,นิสิตนิเทศ,2.0,2006.15,Literatures
bachelor degree,นิสิตนิเทศ,0.0,5928.783333333334,Philosophy
bachelor degree,นิสิตนิเทศ,0.0,291.46666666666664,Religion
bachelor degree,นิสิตนิเทศ,0.0,10080.283333333333,Book
bachelor degree,นิสิตนิเทศ,0.0,2961.583333333333,E Book
bachelor degree,นิสิตนิเทศ,0.0,90.86944444444444,Board game
bachelor degree,นิสิตนิเทศ,0.0,8759.3,E Book
bachelor degree,นิสิตนิเทศ,0.0,21538.583333333336,Languages
bachelor degree,นิสิตนิเทศ,0.0,33521.96666666667,Literatures
bachelor degree,นิสิตนิเทศ,8.0,16899.430357142857,Book
bachelor degree,นิสิตนิเทศ,3.0,16770.897916666665,E Book
bachelor degree,นิสิตนิเทศ,32.0,12950.086928104578,History and Geography
bachelor degree,นิสิตนิเทศ,50.0,9257.547222222223,Languages
bachelor degree,นิสิตนิเทศ,5.0,13937.854761904764,Literatures
bachelor degree,นิสิตนิเทศ,15.0,6544.52196969697,Philosophy
bachelor degree,นิสิตนิเทศ,7.0,24478.44,Religion
bachelor degree,นิสิตนิเทศ,0.0,15828.827777777777,Literatures
bachelor degree,นิสิตนิเทศ,0.0,4465.233333333334,Philosophy
bachelor degree,นิสิตนิเทศ,3.0,5448.6314814814805,Thesis
bachelor degree,นิสิตนิเทศ,0.0,15504.15,E Book
bachelor degree,นิสิตนิเทศ,0.0,20034.833333333336,Languages
bachelor degree,นิสิตนิเทศ,0.0,10067.466666666667,Book
bachelor degree,นิสิตนิเทศ,0.0,12940.216666666667,Languages
bachelor degree,นิสิตนิเทศ,0.0,5951.716666666666,Philosophy
bachelor degree,นิสิตนิเทศ,0.0,16531.066666666666,Book
bachelor degree,นิสิตนิเทศ,0.0,13276.5,E Book
bachelor degree,นิสิตนิเทศ,0.0,51.51666666666666,Philosophy
bachelor degree,นิสิตนิเทศ,2.0,20502.486434108527,E Book
bachelor degree,นิสิตนิเทศ,0.0,3829.972222222223,Book
bachelor degree,นิสิตนิเทศ,0.0,12641.5625,E Book
bachelor degree,นิสิตนิเทศ,1.0,11442.425,Languages
bachelor degree,นิสิตนิเทศ,0.0,8594.416666666668,Languages
bachelor degree,นิสิตนิเทศ,0.0,20071.6,Book
bachelor degree,นิสิตนิเทศ,0.0,41288.65,E Book
bachelor degree,นิสิตนิเทศ,0.0,20310.691666666666,Languages
bachelor degree,นิสิตนิเทศ,0.0,2802.983333333333,Literatures
bachelor degree,นิสิตพาณิช-บัญชี,0.0,41678.5,History and Geography
bachelor degree,นิสิตพาณิช-บัญชี,0.0,8421.658333333335,History and Geography
bachelor degree,นิสิตพาณิช-บัญชี,1.0,5298.083333333333,Book
bachelor degree,นิสิตพาณิช-บัญชี,1.0,5298.583333333333,Languages
bachelor degree,นิสิตพาณิช-บัญชี,10.0,22286.06458333333,Book
bachelor degree,นิสิตพาณิช-บัญชี,1.0,10193.925,E Book
bachelor degree,นิสิตพาณิช-บัญชี,1.0,0.6166666666666667,E Reserve 3
bachelor degree,นิสิตพาณิช-บัญชี,8.0,78220.39444444445,Languages
bachelor degree,นิสิตพาณิช-บัญชี,0.0,80643.26666666666,Philosophy
bachelor degree,นิสิตพาณิช-บัญชี,0.0,13902.733333333332,E Book
bachelor degree,นิสิตพาณิช-บัญชี,48.0,22144.997747747748,Arts and recration
bachelor degree,นิสิตพาณิช-บัญชี,94.0,24982.61902439024,Book
bachelor degree,นิสิตพาณิช-บัญชี,19.0,23289.531884057975,E Book
bachelor degree,นิสิตพาณิช-บัญชี,0.0,36333.75833333333,E Book for Staff
bachelor degree,นิสิตพาณิช-บัญชี,156.0,24653.625165016478,Literatures
bachelor degree,นิสิตพาณิช-บัญชี,44.0,18374.289080459766,Philosophy
bachelor degree,นิสิตพาณิช-บัญชี,0.0,22831.21666666667,Reserve 3
bachelor degree,นิสิตพาณิช-บัญชี,75.0,21959.63706467661,Technologies
bachelor degree,นิสิตพาณิช-บัญชี,0.0,25939.52333333333,Arts and recration
bachelor degree,นิสิตพาณิช-บัญชี,121.0,28440.334114583344,Book
bachelor degree,นิสิตพาณิช-บัญชี,33.0,25875.64705882352,History and Geography
bachelor degree,นิสิตพาณิช-บัญชี,133.0,21573.10136452241,Languages
bachelor degree,นิสิตพาณิช-บัญชี,167.0,30520.484970238093,Religion
bachelor degree,นิสิตพาณิช-บัญชี,35.0,19129.351041666672,Social sciences
bachelor degree,นิสิตพาณิช-บัญชี,12.0,372.14469696969695,Video Disc
bachelor degree,นิสิตพาณิช-บัญชี,12.0,45000.29375,Book
bachelor degree,นิสิตพาณิช-บัญชี,2.0,36943.85,E Book
bachelor degree,นิสิตพาณิช-บัญชี,2.0,21595.516666666666,Languages
bachelor degree,นิสิตพาณิช-บัญชี,3.0,50099.511111111126,Arts and recration
bachelor degree,นิสิตพาณิช-บัญชี,0.0,12211.358333333335,Book
bachelor degree,นิสิตพาณิช-บัญชี,0.0,12614.820833333335,History and Geography
bachelor degree,นิสิตพาณิช-บัญชี,0.0,12948.083333333336,Languages
bachelor degree,นิสิตพาณิช-บัญชี,0.0,31616.98333333333,Literatures
bachelor degree,นิสิตพาณิช-บัญชี,0.0,31729.333333333336,Arts and recration
bachelor degree,นิสิตพาณิช-บัญชี,0.0,19804.488888888885,Book
bachelor degree,นิสิตพาณิช-บัญชี,0.0,4491.216666666666,Philosophy
bachelor degree,นิสิตพาณิช-บัญชี,0.0,12914.725,Religion
bachelor degree,นิสิตพาณิช-บัญชี,0.0,19901.13333333333,Technologies
bachelor degree,นิสิตพาณิช-บัญชี,4.0,96.10526315789477,Board game
bachelor degree,นิสิตพาณิช-บัญชี,53.0,21221.104358974357,Arts and recration
bachelor degree,นิสิตพาณิช-บัญชี,18.0,20476.525000000005,Book
bachelor degree,นิสิตพาณิช-บัญชี,31.0,27297.366666666665,E Book
bachelor degree,นิสิตพาณิช-บัญชี,0.0,17247.733333333334,E Reserve 7
bachelor degree,นิสิตพาณิช-บัญชี,0.0,42996.88333333333,History and Geography
bachelor degree,นิสิตพาณิช-บัญชี,123.0,24340.823270440254,Languages
bachelor degree,นิสิตพาณิช-บัญชี,227.0,28243.08014184396,Literatures
bachelor degree,นิสิตพาณิช-บัญชี,33.0,19379.5093220339,Philosophy
bachelor degree,นิสิตพาณิช-บัญชี,4.0,39236.32450980392,Religion
bachelor degree,นิสิตพาณิช-บัญชี,0.0,37432.75,Software CD-ROM
bachelor degree,นิสิตพาณิช-บัญชี,9.0,43543.625,Technologies
bachelor degree,นิสิตพาณิช-บัญชี,0.0,28816.491666666665,E Book
bachelor degree,นิสิตพาณิช-บัญชี,0.0,25516.18333333333,E Book for Staff
bachelor degree,นิสิตพาณิช-บัญชี,0.0,24708.71333333333,Software CD-ROM
bachelor degree,นิสิตพาณิช-บัญชี,5.0,100768.43333333332,Technologies
bachelor degree,นิสิตพาณิช-บัญชี,0.0,4436.133333333333,Languages
bachelor degree,นิสิตพาณิช-บัญชี,14.0,19102.752898550716,Literatures
bachelor degree,นิสิตพาณิช-บัญชี,0.0,7622.166666666668,Thesis
bachelor degree,นิสิตพาณิช-บัญชี,0.0,19868.83333333333,Languages
bachelor degree,นิสิตพาณิช-บัญชี,6.0,2124.0199999999995,Arts and recration
bachelor degree,นิสิตพาณิช-บัญชี,2.0,22299.911111111112,Book
bachelor degree,นิสิตพาณิช-บัญชี,6.0,9642.485897435898,E Book
bachelor degree,นิสิตพาณิช-บัญชี,0.0,9932.383333333333,E Reserve 7
